MIST,0.0,4.1912607490666414,7.1094616142464995,6.022181221672648,5.7965506984757749,4.5227818381561979,2.9059326290271157,2.9832867780352594,4.1109609582188931,4.962078417580905,4.3767060165786278
Diff,0.0,2.2757495510815087,3.0324256538676595,0.5358345319345679,0.5939872277753251,0.2159474805067223,1.5412887256816648,0.5459561373157906,1.6592042184277829,3.133296187668215,1.221463465592168
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,10,21,23,24,20,19,18,12,10,8
MIST,0.0,12.0,20.0,21.0,22.0,17.0,19.0,16.0,10.0,8.0,8.0
Diff,0.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,30,35,35,38,31,28,27,29,24,22
MIST,0.0,23.0,38.0,36.0,35.0,34.0,24.0,25.0,23.0,21.0,16.0
Diff,0.0,7.0,3.0,1.0,3.0,3.0,4.0,2.0,6.0,3.0,6.0
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,19.7,28.7,29.6,29.7,26.7,22.9,22.3,18.7,15.7,12.7
MIST,0.0,17.899999999999999,28.199999999999999,27.800000000000001,28.100000000000001,26.399999999999999,21.100000000000001,19.5,16.899999999999999,14.699999999999999,12.4
Diff,0.0,1.8000000000000007,0.5,1.8000000000000007,1.5999999999999979,0.3000000000000007,1.7999999999999972,2.8000000000000007,1.8000000000000007,1.0,0.29999999999999893
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,6.20125435339944,4.59589188539311,3.71782493162632,4.54728246074265,3.49761823721991,2.84604989415154,2.40601099101581,4.69160005873381,4.11096095821889,4.3728963196287
MIST,0.0,3.8137179293236207,6.0699624747146865,5.0288059108389627,4.7714428286071566,5.4201270997807587,1.5951314818673865,2.4152294576982398,4.2282121254470875,4.2176876234364356,2.3664319132398464
Diff,0.0,2.3875364240758192,1.4740705893215766,1.3109809792126428,0.22416036786450633,1.9225088625608486,1.2509184122841537,0.00921846668242976,0.46338793328672256,0.10672666521754515,2.006464406388854
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,4,11,20,30,37,39,48,57,61
MIST,0.0,0.0,3.0,9.0,18.0,27.0,38.0,40.0,51.0,58.0,64.0
Diff,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,3,15,26,33,40,50,54,62,70,73
MIST,0.0,2.0,10.0,23.0,32.0,42.0,51.0,57.0,65.0,67.0,76.0
Diff,0.0,1.0,5.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1.5,8.1,17.5,26.1,35.6,44.1,50.4,58,64,68.5
MIST,0.0,1.3999999999999999,6.7000000000000002,16.800000000000001,25.300000000000001,33.899999999999999,43.899999999999999,50.200000000000003,57.399999999999999,63.100000000000001,69.200000000000003
Diff,0.0,0.10000000000000009,1.3999999999999995,0.6999999999999993,0.8000000000000007,1.7000000000000028,0.20000000000000284,0.19999999999999574,0.6000000000000014,0.8999999999999986,0.7000000000000028
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.836660026534076,3.28125992061992,4.16999866773227,3.72528895225294,3.83550663030467,3.72528895225294,4.40201973845845,4.42216638714053,4.29469957557504,3.97911212877111
MIST,0.0,0.69920589878010109,2.3118054512532935,4.9170903772228733,4.9899899799498595,5.2164270445498531,3.4785054261852171,4.5655716448703823,4.3512450325548588,3.4140233677518315,4.0221608343995614
Diff,0.0,0.13745412775397492,0.9694544693666263,0.7470917094906033,1.2647010276969195,1.3809204142451832,0.2467835260677229,0.16355190641193218,0.07092135458567128,0.8806762078232082,0.04304870562845142
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,100,69,54,43,34,25,20,19,16,12,9
MIST,100.0,63.0,54.0,42.0,33.0,30.0,23.0,19.0,16.0,13.0,10.0
Diff,0.0,6.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,1.0,1.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,100,90,82,67,57,54,46,39,38,31,28
MIST,100.0,88.0,76.0,66.0,57.0,51.0,45.0,40.0,32.0,31.0,27.0
Diff,0.0,2.0,6.0,1.0,0.0,3.0,1.0,1.0,6.0,0.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,100,78.92,64.63,53.57,44.59,38.74,33.09,28.2,24.25,21.2,18.48
MIST,100.0,78.599999999999994,64.230000000000004,53.619999999999997,45.509999999999998,38.280000000000001,33.079999999999998,29.09,25.25,21.77,18.609999999999999
Diff,0.0,0.3200000000000074,0.3999999999999915,0.04999999999999716,0.9199999999999946,0.46000000000000085,0.010000000000005116,0.8900000000000006,1.0,0.5700000000000003,0.129999999999999
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,4.51636754013397,5.10427628206354,5.00959685065182,4.71853212922678,4.66800846510619,4.86192172173543,4.39926531974776,4.2004689492888,3.86384432001251,3.61389015054443
MIST,0.0,4.2115761583252587,5.1106049376060003,5.0146855043034062,4.8168370526642468,4.4063315326649644,4.2845270120716616,4.0329326121998941,3.9577950192173184,4.0323314558325896,4.0822231020052602
Diff,0.0,0.30479138180871157,0.006328655542460204,0.00508865365158595,0.09830492343746666,0.26167693244122603,0.5773947096637686,0.3663327075478655,0.24267393007148197,0.16848713582007946,0.4683329514608303
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,9,14,21,20,15,13,13,8,8,5
MIST,0.0,10.0,17.0,21.0,19.0,17.0,15.0,9.0,9.0,8.0,6.0
Diff,0.0,1.0,3.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,31,39,41,41,37,35,33,29,27,23
MIST,0.0,35.0,39.0,40.0,40.0,36.0,33.0,30.0,26.0,25.0,22.0
Diff,0.0,4.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,20.04,27.67,29.99,29.58,26.2,23.23,20.84,18.11,15.13,13.42
MIST,0.0,20.280000000000001,28.010000000000002,29.41,28.18,26.57,23.050000000000001,19.789999999999999,17.350000000000001,15.289999999999999,13.52
Diff,0.0,0.240000000000002,0.33999999999999986,0.5799999999999983,1.3999999999999986,0.370000000000001,0.17999999999999972,1.0500000000000007,0.759999999999998,0.15999999999999837,0.09999999999999964
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,4.43794474226004,4.84518922085181,4.3005637403541,4.28570562769688,4.23549217203785,4.50107731212173,4.40779841515998,3.87401339672178,3.7756663737222,3.55101351302652
MIST,0.0,4.0203522635749627,4.6893280947058908,4.4633071943471592,4.3771214192882431,4.1053180587667457,3.5855349121240758,3.7612994745664348,3.7882727067900088,3.4356861605710431,3.2982395059158214
Diff,0.0,0.4175924786850773,0.1558611261459193,0.162743453993059,0.0914157915913627,0.13017411327110384,0.915542399997654,0.6464989405935451,0.0857406899317712,0.3399802131511569,0.25277400711069875
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,2,6,14,20,31,39,45,51,57
MIST,0.0,0.0,1.0,9.0,17.0,24.0,36.0,40.0,47.0,53.0,54.0
Diff,0.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,2.0,2.0,3.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,4,15,28,38,44,54,60,67,76,78
MIST,0.0,4.0,15.0,24.0,37.0,50.0,59.0,66.0,70.0,74.0,79.0
Diff,0.0,0.0,0.0,4.0,1.0,6.0,5.0,6.0,3.0,2.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1.48571428571429,7.7,16.44,25.83,35.06,43.68,50.96,57.64,63.67,68.1
MIST,0.0,1.1200000000000001,7.7599999999999998,16.969999999999999,26.309999999999999,35.149999999999999,43.869999999999997,51.119999999999997,57.399999999999999,62.939999999999998,67.870000000000005
Diff,0.0,0.3657142857142899,0.05999999999999961,0.5299999999999976,0.4800000000000004,0.0899999999999963,0.18999999999999773,0.1599999999999966,0.240000000000002,0.730000000000004,0.22999999999998977
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.696634916609365,2.44742701421288,3.84896680351305,4.55284348933541,5.04288677948525,4.68153475654808,4.81982438172876,4.7022882888563,4.70987571947809,4.19354964032365
MIST,0.0,0.94580413117381468,2.5150857968778251,3.7938147428452944,4.3732312441890739,4.4571472508950851,4.1430360214156332,4.0608502866401084,4.3391569259803031,4.242212115908826,4.3892775687757064
Diff,0.0,0.24916921456444963,0.06765878266494507,0.0551520606677558,0.17961224514633578,0.5857395285901648,0.5384987351324471,0.7589740950886519,0.3631313628759969,0.46766360356926384,0.19572792845205633
,,,,,,,,,,,
