"","min","max","mean","sd"
"X1",0,0,0,0
"X2",3,18,10.58,2.76405499221705
"X3",4,18,11.87,2.91860974237441
"X4",4,16,10.2929292929293,2.37440658645621
"X5",2,14,8.09090909090909,2.56384162127814
"X6",2,11,6.11111111111111,2.18477518989609
"X7",1,10,4.70103092783505,1.91030619520803
"X8",1,8,3.5360824742268,1.63975262152369
"X9",1,7,2.89473684210526,1.4102488403517
"X10",1,6,2.48275862068966,1.25625938816825
"X11",1,4,1.8433734939759,0.993661959877893
