"","min","max","mean","sd"
"X1",50,50,50,0
"X2",21,36,31,4.18993502999218
"X3",17,28,22.9,3.47850542618522
"X4",12,21,15.8,3.11982905514602
"X5",8,17,12.1,3.07137319994385
"X6",5,12,9,2.10818510677892
"X7",4,12,7.9,2.28278582243519
"X8",2,8,4.9,1.59513148186739
"X9",3,8,5,1.63299316185545
"X10",2,6,3.6,1.42984070596848
"X11",1,6,3.5,1.64991582276861
