"","min","max","mean","sd"
"X1",0,0,0,0
"X2",26,26,26,NA
"X3",23,23,23,NA
"X4",17,17,17,NA
"X5",11,11,11,NA
"X6",8,8,8,NA
"X7",4,4,4,NA
"X8",5,5,5,NA
"X9",8,8,8,NA
"X10",5,5,5,NA
"X11",2,2,2,NA
