"","min","max","mean","sd"
"X1",50,50,50,0
"X2",21,38,30.09,3.32451864822928
"X3",12,29,21.78,3.63368082853136
"X4",9,22,16.31,3.08038761826947
"X5",7,18,12.54,2.77587005197551
"X6",3,15,9.69,2.3685438564654
"X7",4,13,8.34,2.25728897914147
"X8",1,13,6.48,2.2673795670355
"X9",1,13,5.42,2.13759044938289
"X10",1,9,4.51,1.73784378184606
"X11",1,8,3.80612244897959,1.42624995470825
