"","min","max","mean","sd"
"X1",0,0,0,0
"X2",1,1,1,NA
"X3",1,7,3.33333333333333,1.87082869338697
"X4",3,11,7.5,2.32139804619735
"X5",9,16,11.8,2.44040069569642
"X6",12,18,15.1,2.07899548393502
"X7",15,22,19.1,2.51440295541948
"X8",16,27,22.7,4.08384350554447
"X9",18,32,26.9,4.60555220479707
"X10",21,36,29.9,5.0651313463281
"X11",25,38,32.9,4.28044649799787
