"","min","max","mean","sd"
"X1",0,0,0,0
"X2",9,17,12.9,1.87756558480723
"X3",2,14,8.26,2.41886524860503
"X4",1,12,5.19191919191919,2.11253193516143
"X5",1,8,3.37755102040816,1.58286772325701
"X6",1,6,2.24418604651163,1.21690104495591
"X7",1,4,1.75675675675676,0.903733668047141
"X8",1,3,1.35294117647059,0.559411455433823
"X9",1,2,1.35897435897436,0.485970514980589
"X10",1,2,1.04761904761905,0.218217890235992
"X11",1,3,1.23076923076923,0.599144689515278
