"","min","max","mean","sd"
"X1",0,0,0,0
"X2",12,27,18.4,3.15908182543567
"X3",14,30,20.29,3.70447449891767
"X4",8,27,18.7,3.80722333137281
"X5",7,23,16.51,3.31660956247476
"X6",8,22,14.96,2.98453928563099
"X7",4,22,12.64,3.09942972923482
"X8",5,18,10.99,2.49644191244704
"X9",3,16,9.09,2.48264684430455
"X10",3,13,7.62,2.32152858037435
"X11",2,12,6.54,2.23570656356863
