"","min","max","mean","sd"
"X1",0,0,0,0
"X2",1,2,1.5,0.534522483824849
"X3",4,10,7.1,2.07899548393502
"X4",10,19,14.4,2.59058123036339
"X5",14,23,20,2.82842712474619
"X6",20,29,24.5,2.63523138347365
"X7",24,32,28.4,2.54732975660571
"X8",29,36,32.6,1.83787316694536
"X9",33,42,36.6,3.27278338896895
"X10",34,43,38.7,2.66874918683308
"X11",38,45,40.7,2.11081869319834
