"","min","max","mean","sd"
"X1",0,0,0,0
"X2",1,2,1.25,0.5
"X3",1,4,2.25,1.03509833901353
"X4",1,7,4,2.05480466765633
"X5",4,14,7.5,3.17104959840674
"X6",5,19,10.5,3.92286743197994
"X7",10,19,13.4,3.06231575409489
"X8",12,20,16.3,2.62678510731274
"X9",15,20,18.1,1.85292561462497
"X10",16,24,20.1,2.55821118057999
"X11",18,28,22.4,2.98886823619465
