"","min","max","mean","sd"
"X1",0,0,0,0
"X2",9,31,20.04,4.43794474226004
"X3",14,39,27.67,4.84518922085181
"X4",21,41,29.99,4.3005637403541
"X5",20,41,29.58,4.28570562769688
"X6",15,37,26.2,4.23549217203785
"X7",13,35,23.23,4.50107731212173
"X8",13,33,20.84,4.40779841515998
"X9",8,29,18.11,3.87401339672178
"X10",8,27,15.13,3.7756663737222
"X11",5,23,13.42,3.55101351302652
