"","min","max","mean","sd"
"X1",0,0,0,0
"X2",19,26,23.3,2.90784379834192
"X3",15,27,20,3.85861230093008
"X4",10,20,15.8,3.29309040939426
"X5",6,15,10.5,2.71825107171668
"X6",3,13,7.5,2.63523138347365
"X7",4,7,5.1,1.10050493461461
"X8",2,7,4.33333333333333,1.5
"X9",1,8,3.44444444444444,2.00693242979872
"X10",1,5,2.66666666666667,1.22474487139159
"X11",1,3,1.7,0.674948557710553
