"","min","max","mean","sd"
"year_0",0,0,0,0
"year_1",1,11,5.33333333333333,2.18061964606768
"year_2",3,18,10.01,3.06328865334911
"year_3",6,26,14.61,3.64565605629605
"year_4",9,31,18.73,3.91798494900198
"year_5",12,34,23.02,3.9974234125739
"year_6",14,38,27.31,4.32912382951945
"year_7",18,43,31.02,4.94409146396387
"year_8",21,48,34.27,5.15194383243114
"year_9",24,50,37.53,5.11968867424691
"year_10",27,54,40.7,5.19420811864503
