"","min","max","mean","sd"
"X1",50,50,50,NA
"X2",44,44,44,NA
"X3",37,37,37,NA
"X4",31,31,31,NA
"X5",28,28,28,NA
"X6",29,29,29,NA
"X7",29,29,29,NA
"X8",26,26,26,NA
"X9",24,24,24,NA
"X10",24,24,24,NA
"X11",23,23,23,NA
