"","min","max","mean","sd"
"X1",0,0,0,0
"X2",1,12,4.64,2.06226314832256
"X3",1,19,7.37,2.79485457961807
"X4",4,16,8.84,2.6618137660724
"X5",4,14,9.26,2.20934653714896
"X6",2,17,8.71,2.72769188698119
"X7",1,18,8.33,2.79268525063082
"X8",2,14,7.48,2.48827553769978
"X9",1,13,7.2,2.74873708374511
"X10",2,15,6.89,2.83874705609444
"X11",2,12,5.86,2.46601137897053
