"","min","max","mean","sd"
"X1",0,0,0,0
"X2",2,14,7.45,2.52012104888041
"X3",3,16,9.96,2.52230454188629
"X4",5,16,10.5454545454545,2.14415545084833
"X5",5,15,10.4848484848485,2.26942245805743
"X6",5,16,10.1616161616162,2.27993497359415
"X7",3,16,9.08080808080808,2.35898961282228
"X8",3,13,7.78787878787879,2.33986188007129
"X9",1,12,6.92929292929293,2.03165020517164
"X10",1,11,6.04040404040404,1.82901329437594
"X11",1,10,5.19191919191919,1.76517772520692
