"","min","max","mean","sd"
"X1",0,0,0,0
"X2",1,2,1.4,0.547722557505166
"X3",8,19,12.9,3.24722103412201
"X4",18,27,23.1,2.84604989415154
"X5",27,37,32,3.09120616516523
"X6",32,39,37,2.05480466765633
"X7",38,42,40.4,1.17378779077727
"X8",39,48,43.4,2.67498701969852
"X9",41,48,44.7,2.05750658160146
"X10",44,48,46.1,1.28668393770792
"X11",45,49,47,1.15470053837925
