"","min","max","mean","sd"
"X1",0,0,0,0
"X2",1,3,1.29268292682927,0.512049921346757
"X3",1,7,2.48863636363636,1.29538808973616
"X4",1,10,4.37373737373737,1.6998550873762
"X5",2,13,6.39393939393939,2.03448926458657
"X6",4,17,8.34343434343434,2.48736240994358
"X7",5,19,10.2121212121212,2.62356949271729
"X8",5,22,12.0505050505051,2.76041159816806
"X9",8,23,13.5454545454545,2.69645544839104
"X10",9,24,14.8080808080808,2.58597775957089
"X11",10,24,15.979797979798,2.58717321895806
