"","min","max","mean","sd"
"X1",0,0,0,0
"X2",1,8,4.2,1.93218356615859
"X3",4,10,7.5,2.0138409955991
"X4",5,14,9,2.86744175568088
"X5",7,10,8.3,1.05934990547138
"X6",2,12,8.1,2.80673792466945
"X7",2,14,8.5,3.59783885748715
"X8",2,11,7,3.16227766016838
"X9",3,9,6.8,2.04396129556745
"X10",3,11,7.2,3.15524255098646
"X11",2,10,5.5,2.22361067735439
