"","min","max","mean","sd"
"X1",0,0,0,0
"X2",6,18,10.82,2.22192927362004
"X3",4,17,9.88,2.26202733775869
"X4",3,13,7.7979797979798,2.2405347301791
"X5",1,12,6.42268041237113,2.46996563549978
"X6",1,10,4.82291666666667,1.90287755319572
"X7",1,9,3.74468085106383,1.8253658947556
"X8",1,7,2.94565217391304,1.49257599018567
"X9",1,6,2.44943820224719,1.26141367264035
"X10",1,5,2.12658227848101,1.10206203705965
"X11",1,5,1.74137931034483,0.928313785946575
